,Path,Age,Emotion,Class,Features
1698,YAF_five_neutral.wav,Young,neutral,Young and neutral,"[-3.9854614e+02  6.4324860e+01 -2.0770401e+01  3.2546062e+01
 -1.0988652e+01  2.9904888e+00 -8.3961630e+00 -5.7708449e+00
 -6.9035583e+00  1.2367299e+01 -1.9423071e+01  1.4667380e+01
 -1.1066376e+01  1.0494357e+01 -3.2457721e+00 -2.8799956e+00
  3.3685238e+00  4.6444613e-02 -1.1247333e+01  4.1488023e+00
 -5.9351997e+00 -4.1720653e+00 -6.1797767e+00 -4.6733513e+00
 -4.7664366e+00 -3.3644745e+00 -2.5167050e+00 -3.0707769e+00
 -4.6602879e+00 -5.4127398e+00 -1.1338683e+01  4.4046006e+00
  1.0716804e+01  2.7328682e+01  3.5122852e+01  3.1603611e+01
  2.0814995e+01  2.0598023e+00 -3.5914278e+00 -3.0022802e+00]"
1699,YAF_five_ps.wav,Young,ps,Young and ps,"[-340.26755      54.70893     -23.270239      4.7032523   -33.769035
    4.8401155   -11.788781     -5.8123      -19.180893     10.889931
  -16.46959      10.848798    -11.514874     10.824137     -5.77654
    8.889538     -2.5191374     9.386133     -3.7644503     3.9298558
   -7.3902264     2.8948963    -1.0673298     3.0265925    -0.63698405
    4.801598     -0.39851388    1.1148914     1.6611837     2.8055146
    3.6710544     7.0411916     2.1674109     5.087868      4.361863
    5.379044      7.2422442     4.7858334     4.9163213     3.7232475 ]"
1700,YAF_five_sad.wav,Young,sad,Young and sad,"[-3.9477032e+02  7.1132568e+01  1.5747968e+01  3.5650314e+01
 -1.0409890e+01  1.1547416e+01 -9.0122871e+00 -2.9060814e+00
 -4.9736333e+00  6.2198603e-01 -1.1285599e+01  4.0732331e+00
 -1.0763400e+01  1.4176333e+01 -1.3244746e+01  2.0256562e+00
 -2.2054334e+00 -9.8883653e-01 -8.1580391e+00 -1.9573393e+00
 -7.8621078e+00 -6.8459907e+00 -7.2020421e+00 -6.6244309e-03
 -1.7197818e-01  5.7008805e+00  5.6696081e+00  3.5124639e-01
  2.4491324e+00 -1.2261319e+00 -1.7907475e-01  9.7314682e+00
  4.8816323e+00  4.1258645e+00  1.1951481e-01 -1.8433700e+00
  1.5671262e+00  5.4105363e+00  1.0756896e+01  8.1757622e+00]"
1701,YAF_food_angry.wav,Young,angry,Young and angry,"[-3.6016138e+02  2.5448986e+01 -4.5683961e+00  1.9347437e+01
 -2.0366745e+01  4.6696796e+00 -2.8109972e+00 -1.3574005e+01
 -1.3332570e+01 -2.4260738e+00 -2.1023287e+01  1.1832242e+01
 -1.4989264e+01  1.3456389e+01 -4.1837506e+00 -4.1172501e-01
 -8.0026649e-03  3.7503774e+00 -7.1034975e+00  3.5044329e+00
 -3.2288325e+00  1.0965316e+00 -5.1230693e+00 -1.9467244e+00
 -1.1092247e+00  7.3199826e-01  9.1774130e+00  1.2062355e+01
  1.3702867e+01  1.8419321e+01  1.3202572e+01  9.0603800e+00
  1.7349218e+00 -1.1219335e-02  5.0783300e-01  4.0835443e+00
  5.5038700e+00  2.4030678e+00  1.2012532e+00 -2.3081492e-01]"
1702,YAF_food_disgust.wav,Young,disgust,Young and disgust,"[-4.2625650e+02  8.1993881e+01 -6.2930388e+00  2.6928478e+01
 -1.1920998e+01  1.2349423e+00 -1.6290031e+01 -1.0377617e+01
 -1.5131956e+01 -2.4856186e+00 -1.6136490e+01  3.9773912e+00
 -1.0172234e+01  2.1440370e+00 -1.6170288e+00 -3.6159511e+00
 -4.1265221e+00  3.8681855e+00 -5.8006716e+00  1.3217498e+00
 -6.2283840e+00  2.7135560e-01 -5.2429929e+00  2.5419810e+00
 -2.8824847e+00  1.9558350e+00 -1.0875987e+00  3.0802860e+00
  2.5195546e+00  3.2929106e+00  1.6622121e+00  7.3402152e+00
  6.1910205e+00  3.8429220e+00  9.0968971e+00  2.9615331e+00
  3.5048463e+00  3.8536060e+00  3.1591661e+00  2.8150191e+00]"
1703,YAF_food_fear.wav,Young,fear,Young and fear,"[-326.20718      28.037594    -13.515362     22.558954     -9.610501
    5.959009    -11.850752      1.7688416   -21.535753      9.716045
  -23.377672     13.376275     -5.8196244     2.7593098    -1.5937473
   -1.1118536    -5.561356     12.569006     -6.407856     14.58127
    6.241073      1.9991883    -1.860891      5.677053      0.98571324
    8.364702     -5.427211      0.9828001    -0.5998592     2.4017854
   -1.1458933    -0.77936524   -6.7353067     0.65239257    1.9611069
    3.2366235     0.82897824    4.6574216     3.4883876     1.5300517 ]"
1704,YAF_food_happy.wav,Young,happy,Young and happy,"[-2.99203064e+02  3.69010162e+01 -1.75086346e+01  3.43647041e+01
 -1.28265705e+01 -1.28519225e+00 -1.61115685e+01 -1.58010235e+01
 -5.23856020e+00 -5.36476564e+00 -1.52923832e+01  1.76329556e+01
 -1.82617130e+01  1.38402243e+01 -6.02934027e+00 -3.25569415e+00
 -9.48762894e-02  1.18574870e+00 -3.85275126e+00  3.91437745e+00
 -2.60496783e+00  4.15149164e+00  5.16482055e-01  6.54211140e+00
 -1.53365779e+00 -2.08768082e+00  3.71569562e+00  1.09815588e+01
  1.21847239e+01  7.70713377e+00  2.13698459e+00  3.30798125e+00
  8.82032585e+00  6.45917702e+00  3.60343504e+00 -5.41549063e+00
 -1.87605977e+00 -2.23317981e+00 -2.92118955e+00 -9.56004560e-01]"
1705,YAF_food_neutral.wav,Young,neutral,Young and neutral,"[-4.0011023e+02  6.9251457e+01 -1.1181558e+01  3.8810966e+01
  2.1049371e+00 -3.8767225e-01 -1.8471025e+01 -9.8853664e+00
 -9.8924189e+00  1.0033427e+01 -2.3771242e+01  1.2148344e+01
 -2.7696736e+00  4.1127605e+00  3.0422785e+00 -9.0965385e+00
  1.2193266e+00  1.9509657e-01 -1.0289489e+01  2.5480807e+00
 -7.4221945e+00 -4.2652688e+00 -5.4474745e+00 -3.3582394e+00
 -4.8886318e+00 -1.8588275e+00 -3.1293991e+00 -1.8853377e+00
 -7.5676780e+00 -4.7952480e+00 -5.0963340e+00  1.2418033e+01
  2.0974417e+01  3.2273544e+01  3.3612511e+01  2.2611303e+01
  1.0001258e+01 -1.8376508e+00 -2.9869368e+00  1.6657479e+00]"
1706,YAF_food_ps.wav,Young,ps,Young and ps,"[-350.5934       51.2702      -14.98648       1.6048578   -24.308239
   -2.7350235   -14.462673    -12.418303    -21.28831       8.703328
  -16.63477      10.143303     -7.8815184    11.327389      7.3888726
    3.2872736     3.5459108     6.27021      -0.49801356    4.8757486
   -2.8146093     2.4352539    -3.6977096     3.3960567     4.303771
    0.6964156     6.2142725     2.7556605     4.7521257     5.316847
    2.131454      5.0549326     2.8815944     2.9757736     4.6548114
    5.0370755     7.567704      4.0020113     3.5525193     4.4159174 ]"
1707,YAF_food_sad.wav,Young,sad,Young and sad,"[-4.1260089e+02  7.0519951e+01  2.0306725e+01  4.2802296e+01
 -1.7591324e+00  1.3793452e+01 -8.3629274e+00 -7.4967194e+00
 -5.8775721e+00 -3.5399024e+00 -9.3665743e+00  5.7660193e+00
 -1.0116998e+01  1.5219588e+01 -9.4802122e+00  2.8944504e-01
  7.1662784e-01 -4.6080497e-01 -7.2473402e+00 -1.7653624e+00
 -7.6927924e+00 -4.7007704e+00 -5.8159747e+00  3.0444009e+00
  2.0997742e-01  4.2940235e+00  4.2683239e+00 -2.8557587e+00
 -9.4352722e-02  6.5701246e-01  1.5111297e+00  1.4006767e+01
  5.5293260e+00  7.0672541e+00  2.1803854e+00  8.4920007e-01
  6.1700063e+00  7.1371698e+00  8.0253057e+00  5.1134567e+00]"
1708,YAF_gap_angry.wav,Young,angry,Young and angry,"[-2.8519391e+02  5.3031616e+01 -1.7850050e+01  2.2070910e+01
 -1.4773405e+01  1.6176643e+00 -2.8611917e+00 -7.1769609e+00
 -8.5527134e+00  8.8718023e+00 -1.8545965e+01  1.3694108e+01
 -1.4196473e+01  5.0360808e+00  4.6293259e-02 -4.4172330e+00
 -3.5209935e+00 -1.7752954e+00 -8.6875181e+00  3.2950789e-01
 -7.0548434e+00 -4.2974935e+00 -2.0356739e+00 -1.4335967e+00
  3.0396075e+00  7.6925888e+00  5.9306927e+00  1.0610459e+01
  1.2548125e+01  1.0502880e+01  8.2613602e+00  7.7712822e+00
  2.3327591e+00  2.2639558e+00  1.1340399e+00  5.5022210e-02
  1.4606340e-01  1.2316475e+00 -4.6783957e-01 -2.1615181e+00]"
1709,YAF_gap_disgust.wav,Young,disgust,Young and disgust,"[-3.94067200e+02  7.64106064e+01 -1.36263924e+01  1.19126339e+01
 -1.02372999e+01  2.26189256e+00 -1.36553307e+01 -2.81939697e+00
 -1.34522409e+01  4.78394651e+00 -1.17049847e+01  1.07014608e+00
 -9.11131287e+00  4.01149368e+00 -2.60883713e+00 -3.16498208e+00
 -6.53591082e-02  2.92757177e+00  2.50688314e-01  7.80165148e+00
 -1.94933677e+00  1.19503856e-01 -5.79936504e+00  1.08688879e+00
  2.34927702e+00 -1.55210465e-01  1.16797090e+00  8.21216963e-03
  1.15810013e+00  2.18235350e+00 -2.94715476e+00  7.55042613e-01
 -1.67592812e+00  3.91924798e-01  4.06010723e+00  1.07382929e+00
  4.73414898e+00  5.91043711e+00  5.24521112e+00  4.82687235e+00]"
1710,YAF_gap_fear.wav,Young,fear,Young and fear,"[-2.9061426e+02  6.3005859e+01 -1.5051393e+01  2.2016729e+01
 -4.8125706e+00  3.4936254e+00 -6.2785678e+00  1.7745857e+00
 -1.0048894e+01  1.0924049e+01 -1.9563101e+01  4.9876208e+00
 -7.7801647e+00  2.1547441e+00 -4.4056635e+00 -7.1417170e+00
 -3.6017110e+00  6.8958321e+00 -5.0414214e+00  1.2783592e+01
  8.5263748e+00  5.6912885e+00  3.9174602e+00  4.2143950e+00
  3.5745633e+00  1.0030684e+01  9.7189718e-01  3.0456176e+00
 -3.1162870e+00 -1.0263662e+00  1.8463632e+00 -1.4232804e+00
 -2.7686744e+00 -3.2213531e+00 -1.7949465e-01 -3.2108805e-01
  6.5004922e-02 -7.6758701e-01  2.3679025e+00  3.7260926e+00]"
1711,YAF_gap_happy.wav,Young,happy,Young and happy,"[-3.1767761e+02  4.2454403e+01 -2.9816946e+01  1.7688744e+01
 -1.3194919e+01 -4.3163848e+00 -1.3740305e+01 -1.0042473e+01
 -6.0901046e+00  2.8447943e+00 -1.6382254e+01  1.0393478e+01
 -1.8339542e+01  9.6328793e+00 -8.2706499e+00 -2.1389518e+00
  1.9518620e+00 -1.4616069e-01 -3.9750471e+00  3.4096873e+00
 -3.1946568e+00  4.0274358e+00  8.9669437e+00  1.1875140e+01
  7.4640775e+00  7.0687289e+00 -9.0280199e-01  4.2206030e+00
  3.8752205e+00 -8.0934983e-01 -3.0685496e+00 -2.0249410e-01
  5.6933131e+00  1.0379189e+01  2.7047737e+00  6.0143280e-01
 -2.6186929e+00 -4.2142448e+00 -2.6929257e+00 -3.5496147e+00]"
1712,YAF_gap_neutral.wav,Young,neutral,Young and neutral,"[-4.5578372e+02  9.1908974e+01  5.6980643e+00  3.4028328e+01
 -1.0685976e+01  3.6635730e+00 -9.8827620e+00  6.4686805e-01
 -6.6039553e+00  7.6447086e+00 -1.4796509e+01  1.0656193e+01
 -9.4443760e+00  1.2075166e+01 -7.3593678e+00  1.5735575e+00
 -3.0289805e+00 -2.4845212e+00 -6.2903299e+00 -1.3941858e+00
 -4.3473949e+00 -3.1672878e+00 -4.7946372e+00 -3.8140547e-01
 -5.6167774e+00 -1.9513623e+00 -1.5054414e+00 -1.3771472e+00
 -2.3448129e+00 -2.2979555e+00 -7.4559965e+00 -2.6148593e+00
 -2.7885077e+00  5.5724983e+00  1.6712595e+01  2.4683939e+01
  2.3499615e+01  1.7365957e+01  7.8519735e+00 -2.1518096e-01]"
1713,YAF_gap_ps.wav,Young,ps,Young and ps,"[-3.6476025e+02  5.1606461e+01 -3.3966831e+01 -6.1980295e+00
 -1.6112341e+01  5.7550879e+00 -2.0262281e+01 -2.3619969e+00
 -8.4430628e+00  9.2340546e+00 -8.3787174e+00  3.4150262e+00
 -3.5696828e+00  8.8765945e+00 -1.6520935e+00  5.1209364e+00
  4.4939761e+00  5.8518934e+00  4.9721307e-01  4.9095735e-01
 -9.2187291e-01  2.1137223e+00 -5.4832712e-02  3.0475829e+00
  3.3272798e+00  3.9745357e+00  3.9008391e+00  4.6362433e+00
  3.3634155e+00  3.2193251e+00  1.3055861e+00  3.0418069e+00
 -6.5465432e-01  7.1578425e-01  2.6149797e+00  1.9479595e+00
  4.1760039e+00  1.6261058e+00  5.4571028e+00  3.5411103e+00]"
1714,YAF_gap_sad.wav,Young,sad,Young and sad,"[-3.6934653e+02  7.8880379e+01  8.5071468e+00  3.6374100e+01
 -1.1585700e+01  1.2420134e+01 -1.0640143e+01 -2.6129839e+00
 -4.1114035e+00  1.9052110e+00 -1.2548553e+01  3.9409807e+00
 -1.2405424e+01  1.1580764e+01 -7.4888034e+00 -2.6008263e+00
  6.6790104e-02 -1.1595707e+00 -7.1332459e+00 -4.9147568e+00
 -6.3324885e+00 -4.6799059e+00 -5.2518970e-01  5.5575261e+00
  7.2107679e-01  5.7029357e+00 -7.0792019e-01 -2.8897703e+00
  1.8485051e-01  5.2858410e+00  7.8229232e+00  1.2172619e+01
  3.9982159e+00 -8.5276105e-02 -9.9415183e-02  1.2195151e-01
  2.5525126e+00  3.7210634e+00  3.6363199e+00  3.5759618e+00]"
1715,YAF_gas_angry.wav,Young,angry,Young and angry,"[-3.5975934e+02  2.4950647e+01 -7.2677879e+00  1.3516932e+01
 -2.5216707e+01  1.0384666e+01 -6.3157701e+00 -7.5183587e+00
 -9.8899956e+00  2.6107424e-01 -1.7901695e+01  1.0820721e+01
 -1.4379536e+01  1.4096959e+01 -9.4624214e+00  3.8622825e+00
 -3.6165926e+00  2.7265069e+00 -6.2871528e+00  4.8066573e+00
 -4.1289544e+00 -1.3047677e+00 -5.0918217e+00 -3.0616076e+00
 -5.6380296e+00 -1.2952369e-01 -1.8301327e+00  3.1179156e+00
  7.8762331e+00  1.1639222e+01  1.4631493e+01  1.4138472e+01
  9.7453165e+00  6.8144493e+00  3.7843783e+00  5.4653144e+00
  3.7697043e+00  4.4079986e+00  3.5913043e+00  1.5665994e+00]"
1716,YAF_gas_disgust.wav,Young,disgust,Young and disgust,"[-411.35974      59.59692     -13.441123     13.949883    -11.662767
    8.956172    -16.372282     -2.4288096   -12.297009      8.484662
  -13.293242      7.3180285   -11.704643      5.1743       -3.4684355
   -2.0168467    -1.0018337     1.3537372    -7.9631796     1.7543261
   -5.365635     -1.4981657     1.3967611     2.5286384    -1.2924396
    1.0619375    -4.8914127     3.6243398    -0.49224925    5.7708845
    2.696726      4.3473682     3.2537436     2.7979064     4.053368
    3.0948904     5.6441913     4.583129      3.082915      2.3898933 ]"
1717,YAF_gas_fear.wav,Young,fear,Young and fear,"[-314.35358     34.92246    -12.702803    23.294031    -3.972683
    3.038771    -4.340724     2.7601023  -11.703268    11.975477
  -25.295868    13.176223    -9.641806     8.12486     -6.1771164
   -4.168985    -6.3275785    3.1403508  -10.225644    14.888066
    6.238318     9.9393425    3.5227334    1.247658    -0.5818765
    7.239        1.016911     1.4418491   -2.7863848   -2.963255
   -3.2014947    4.1432543   -2.6004333   -4.361678    -5.090019
    1.5150611   -0.595021    -1.348895     2.0589356    6.8639536]"
1718,YAF_gas_happy.wav,Young,happy,Young and happy,"[-3.22816895e+02  2.48009548e+01 -1.64702377e+01  2.20612774e+01
 -1.26821527e+01  2.17825246e+00 -1.22176895e+01 -5.76669216e+00
 -9.93138969e-01 -2.40989614e+00 -1.33695269e+01  1.36178961e+01
 -1.38973866e+01  1.26324625e+01 -9.87594891e+00 -1.04511619e+00
 -9.88357306e-01  6.42028093e-01 -4.80120802e+00  4.69670916e+00
 -6.13092184e+00 -1.05379057e+00  2.38078141e+00  7.67303324e+00
  9.75504208e+00  7.53230858e+00  2.05636573e+00  2.02534676e+00
  8.58107853e+00  1.13290396e+01  8.13217354e+00  4.25096095e-01
 -4.10798073e+00 -1.60195875e+00  3.45223379e+00  2.25213385e+00
 -1.22627050e-01 -1.53051770e+00 -3.00160146e+00 -2.68744683e+00]"
1719,YAF_gas_neutral.wav,Young,neutral,Young and neutral,"[-3.92716095e+02  6.08506470e+01 -8.55242729e+00  2.45304241e+01
 -3.28832197e+00  3.25560355e+00 -1.40104551e+01 -3.50252771e+00
 -1.09500341e+01  1.40990963e+01 -2.31574326e+01  1.27633686e+01
 -8.44233894e+00  9.68767071e+00 -1.65919018e+00 -5.82487583e+00
  1.88794374e+00 -3.06436825e+00 -1.00315952e+01  2.33996058e+00
 -8.22283268e+00 -4.29362488e+00 -5.40294981e+00 -3.61608982e+00
 -5.26725769e+00 -3.10741901e+00 -1.86739290e+00 -1.54522216e+00
 -6.41407299e+00 -1.99478626e+00 -5.92242384e+00  9.28196335e+00
  1.48004465e+01  2.72473640e+01  3.14542046e+01  2.59629669e+01
  1.58269329e+01  2.02962089e+00 -1.77858973e+00  3.10768306e-01]"
1720,YAF_gas_ps.wav,Young,ps,Young and ps,"[-3.5624973e+02  3.0101521e+01 -2.1227848e+01 -8.5113543e-01
 -1.9099041e+01  5.0618830e+00 -1.2798328e+01  3.5296828e-01
 -1.5749759e+01  1.6491140e+01 -1.7709393e+01  1.2674848e+01
 -7.5697145e+00  1.1121829e+01  9.0653443e-01  5.7303190e+00
  9.8901969e-01  7.4733524e+00 -3.5683031e+00  7.8542171e+00
 -2.8700752e+00  3.5611613e+00  5.8702469e-02  2.8971622e+00
  1.0772184e+00  1.8991652e+00 -1.1448751e-01  4.6866059e+00
  2.8133090e+00  5.7067189e+00  2.9535234e+00  9.0680380e+00
  3.1167061e+00  3.3969944e+00  2.9035940e+00  4.9134741e+00
  2.6778812e+00  4.4826727e+00  4.7393937e+00  3.1737616e+00]"
1721,YAF_gas_sad.wav,Young,sad,Young and sad,"[-4.13035980e+02  5.63422089e+01  1.94893799e+01  3.34670753e+01
 -5.47535229e+00  1.63057480e+01 -1.21717386e+01 -2.86576343e+00
 -6.98547029e+00  1.05371845e+00 -1.53882360e+01  6.71821690e+00
 -1.13615055e+01  1.32807913e+01 -1.45016603e+01  1.36141729e+00
 -1.87555552e+00 -2.05494022e+00 -7.69018221e+00 -2.13794303e+00
 -1.21046295e+01 -4.64273643e+00 -6.20867443e+00  2.15628552e+00
  1.73598051e-01  7.74485111e+00  4.60060310e+00 -2.85555410e+00
  1.50383050e-02 -1.49674559e+00  2.24981055e-01  1.25184822e+01
  8.21774960e+00  8.95695972e+00  3.41302013e+00  2.46150565e+00
  4.21564579e+00  4.52247143e+00  8.01111984e+00  3.41436148e+00]"
1722,YAF_gaze_angry.wav,Young,angry,Young and angry,"[-324.70337      18.241941     -9.978194     25.473127    -23.766743
    1.7596687    -6.834785     -8.651901    -14.515955      3.4340045
  -21.641289     14.640292    -14.169947      9.979384     -5.2582707
   -1.0547099    -2.259524      1.6363363    -8.215061      4.8502455
   -6.952925     -0.59599996   -2.3978121     0.895253      5.904759
    8.252903      6.941587      6.9495893     5.6432734     7.4578896
    5.9833465     8.440574      1.5956923    -3.2484438    -4.151438
   -1.1273054     3.306453      1.9133275    -2.6569092    -2.628598  ]"
1723,YAF_gaze_disgust.wav,Young,disgust,Young and disgust,"[-4.2410263e+02  5.0220345e+01  5.2804770e+00  3.1249874e+01
 -3.5586720e+00  3.1482940e+00 -1.6952879e+01 -2.5501649e+00
 -1.8290178e+01  3.0519187e+00 -1.2109235e+01  6.0862622e+00
 -1.0462587e+01  8.2376394e+00 -6.1272497e+00 -6.8923336e-01
  1.2836519e-01  3.3818066e-01 -3.1820648e+00  6.5255799e+00
 -4.0055242e+00  2.2054431e+00 -2.9349594e+00 -9.6986556e-01
 -9.9766678e-01  2.6887097e+00  2.4678328e+00  4.4235830e+00
  9.3178105e-01  4.0492325e+00  5.0527281e-01  2.8075011e+00
  2.1107857e+00  2.9678001e+00  6.8435497e+00  2.9201741e+00
  5.4958391e+00  8.2639062e-01  1.6035551e+00  1.4496784e+00]"
1724,YAF_gaze_fear.wav,Young,fear,Young and fear,"[-3.40861725e+02  3.06565800e+01 -1.80519485e+01  3.00348797e+01
 -7.83632135e+00 -1.32730937e+00 -1.67112103e+01 -2.13799477e+00
 -1.45886145e+01  8.18698597e+00 -2.24563351e+01  1.32415180e+01
 -6.58067179e+00  1.90529466e+00  2.33276799e-01 -4.50984049e+00
 -4.22826242e+00  9.02850628e+00 -1.64417875e+00  1.72747250e+01
  9.68238449e+00  1.10055065e+01  3.84450650e+00  3.84459376e+00
  5.16805768e-01  5.19090319e+00  2.20878744e+00 -2.77191669e-01
 -7.81621695e-01  4.42906475e+00 -1.47486734e+00 -3.56423092e+00
 -7.04343081e+00 -6.18910742e+00  2.43403435e+00  2.42639804e+00
 -2.28533363e+00  1.91110766e+00  5.57316208e+00  7.50833941e+00]"
1725,YAF_gaze_happy.wav,Young,happy,Young and happy,"[-3.3052173e+02  2.5591902e+01 -6.6559534e+00  3.7749668e+01
 -8.6620188e+00 -1.0112996e+01 -1.3847479e+01 -4.7558441e+00
 -1.5286490e+01 -2.7995393e+00 -1.8640360e+01  1.1299548e+01
 -1.3277049e+01  6.8843513e+00 -5.8186092e+00 -2.9694253e-01
 -3.5467553e-01  4.2995305e+00 -5.2191706e+00  8.0969763e-01
 -8.3073244e+00 -1.9313899e+00 -1.1193594e+00  8.1776886e+00
  6.2818913e+00  8.1704636e+00  3.3076577e+00  4.9532375e+00
  1.0446260e+01  7.5036731e+00  3.7207687e+00  3.1615598e+00
 -2.4140401e+00  3.8940589e+00  4.9447083e+00  3.8220282e+00
  3.1705291e+00 -1.2003686e+00 -3.4149389e+00 -5.1939797e-01]"
1726,YAF_gaze_neutral.wav,Young,neutral,Young and neutral,"[-3.8359106e+02  5.1453918e+01 -7.9474645e+00  4.5867935e+01
 -4.4313951e+00 -4.4044847e+00 -1.5911207e+01 -9.5083036e+00
 -1.3011173e+01  4.4962072e+00 -2.1969322e+01  1.8367783e+01
 -1.1892993e+01  8.7242813e+00 -3.5443035e-01 -5.3111687e+00
  1.6987152e+00 -9.1370052e-01 -1.2701789e+01  5.8716488e+00
 -7.6174130e+00 -3.3332491e+00 -6.0864997e+00 -4.8023491e+00
 -5.0257888e+00 -2.0676758e+00 -3.9731214e+00 -7.6392102e-01
 -6.4493408e+00 -2.9703074e+00 -1.1825605e+01 -5.3103142e+00
  2.1608974e-01  1.2298636e+01  2.4773888e+01  3.3636253e+01
  3.4445656e+01  2.0238483e+01  7.9965053e+00 -2.0098326e+00]"
1727,YAF_gaze_ps.wav,Young,ps,Young and ps,"[-3.7393307e+02  3.9335869e+01 -2.0767043e+00  2.1036064e+01
 -2.6108992e+01 -4.7214103e+00 -1.1615760e+01 -3.9575500e+00
 -1.9796698e+01  1.0387226e+01 -1.9909502e+01  5.4850664e+00
 -1.3934903e+01  9.9247236e+00  1.1341227e+00  9.8523674e+00
  3.4990928e+00  8.7128153e+00 -4.7633147e+00  4.7099090e+00
 -9.1871328e+00  7.8382597e+00 -2.4933672e+00 -1.8098481e+00
  4.8535335e-01  9.0578598e-01  1.7168413e-01  8.1901941e+00
  6.0152516e+00  1.2606709e+01  1.0592350e+01  8.8627701e+00
  4.9086981e+00  3.5143793e+00  2.6324949e+00  2.7414510e+00
  2.6770804e+00  1.9734303e+00  1.8003601e-01  1.9310691e+00]"
1728,YAF_gaze_sad.wav,Young,sad,Young and sad,"[-4.1197064e+02  6.1837521e+01  2.9565773e+01  5.0044701e+01
 -6.9045095e+00  1.1940213e+01 -1.0470533e+01 -1.0847191e+00
 -1.0417946e+01 -4.6305728e+00 -9.5448112e+00  4.1255898e+00
 -1.1257859e+01  1.0556425e+01 -1.0843118e+01  3.7591524e+00
 -2.0272615e+00  5.8615875e-01 -8.9506779e+00 -1.4577030e+00
 -9.6884832e+00 -4.4669781e+00 -5.4078808e+00 -4.0839309e-01
  1.4473519e-01  5.8637223e+00  1.6354940e+00 -7.9859042e-01
 -8.8282621e-01 -2.0204310e+00 -1.3852087e+00  8.2508860e+00
  5.2731819e+00  6.0262623e+00  3.1799686e+00  2.5955760e+00
  4.2004695e+00  3.6299400e+00  6.3449545e+00  4.2085309e+00]"
1729,YAF_germ_angry.wav,Young,angry,Young and angry,"[-3.46701813e+02  4.70278664e+01 -8.65566254e+00  9.24616909e+00
 -2.69396305e+01  1.05616436e+01 -8.51947117e+00 -2.15070820e+01
 -1.55471516e+01  4.82744026e+00 -2.68359661e+01  1.40354805e+01
 -1.82964249e+01  9.46924686e+00 -4.62524176e+00 -5.35957146e+00
 -1.08365595e+00  1.71300307e-01 -6.03216410e+00  4.09660339e+00
 -6.75226068e+00 -2.56556928e-01 -6.40474272e+00  4.52534109e-01
  2.81678820e+00  3.49794793e+00  5.19362926e+00  1.18076344e+01
  1.32539072e+01  1.68091354e+01  1.27564077e+01  7.35073948e+00
  9.41231847e-01 -2.35897708e+00  2.33704782e+00  4.88516188e+00
  5.87226248e+00  3.00168395e+00 -6.53791666e-01 -2.07039261e+00]"
1730,YAF_germ_disgust.wav,Young,disgust,Young and disgust,"[-4.1457294e+02  7.9522644e+01 -1.3604002e+01  1.2717083e+01
 -1.7956177e+01  1.8111282e+01 -1.2636063e+01 -2.3085434e+01
 -7.7037654e+00  5.2337008e+00 -1.4804175e+01  9.8534079e+00
 -1.4106904e+01  1.5626318e+00 -3.4291048e+00 -5.3725991e+00
  4.6810189e-01 -3.6113837e-01 -5.4271650e+00  2.5140259e+00
 -6.0118656e+00 -3.8123462e-01 -4.0216861e+00 -1.9754236e+00
 -3.3293042e+00 -6.1843401e-01 -3.4661586e+00  4.4241128e+00
 -2.8508027e+00  3.0157058e+00  5.8476162e-01  2.6758351e+00
  4.9836955e+00  2.6362584e+00  8.7628298e+00  4.2605863e+00
  5.5961390e+00  2.6267204e+00  1.3449457e+00  1.6930097e+00]"
1731,YAF_germ_fear.wav,Young,fear,Young and fear,"[-273.14636      49.792953    -15.343257     17.848328    -10.017203
   17.577265    -10.928849     -6.3526855   -10.750403     19.331503
  -24.068138     11.316387     -6.031347      4.3508034    -2.4352252
    2.2094111   -11.034807     10.525454     -5.0011554     8.000635
    8.412736      5.3150177     1.3930048     4.709334     -3.5741808
    5.0030327    -1.6254786     0.5580269    -0.9465705    -2.5361266
   -6.576531     -0.8911678    -1.5247744    -0.37867868   -1.6065552
   -0.39350918    1.2536194     2.1952438    -1.7786287     0.29503816]"
